Id,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Rank
15790,0,0,0,0,0,0,0,1109,0,0,0,0,0,0,1109
15791,0,0,0,0,0,0,0,412,0,0,0,0,0,0,412
15792,0,0,0,0,0,0,0,2330,2460,0,0,0,0,0,2460
15793,0,0,0,0,0,0,0,2774,0,0,0,0,0,0,2774
15794,0,0,0,0,0,0,0,2416,0,0,0,0,0,0,2416
15795,0,0,0,0,0,0,0,2034,0,0,0,0,0,0,2034
15796,0,0,0,0,0,0,0,2452,0,0,0,0,0,0,2452
15797,0,0,0,0,0,0,0,1207,0,0,0,0,0,0,1207
15798,0,0,0,0,0,0,0,1377,0,0,0,0,0,0,1377
15799,0,0,0,0,0,0,0,1510,0,2412,0,1617,0,0,2412
15800,0,0,0,0,0,0,0,2121,0,0,0,0,0,0,2121
15801,0,0,0,0,0,0,0,216,0,0,0,0,0,0,216
15802,0,0,0,0,0,0,0,1784,1892,1430,0,0,0,0,1892
15803,0,0,0,0,0,0,0,1690,0,0,0,0,0,0,1690
15804,0,0,0,0,0,0,0,1663,0,0,0,0,0,0,1663
15805,0,0,0,0,0,0,0,2275,0,0,0,0,0,0,2275
15806,0,0,0,0,0,0,0,1717,0,0,0,0,0,0,1717
15807,0,0,0,0,0,0,0,751,0,0,0,0,0,0,751
15808,0,0,0,0,0,0,0,1900,0,2664,0,0,0,0,2664
15809,0,0,0,0,0,0,0,1555,0,0,0,0,0,0,1555
15810,0,0,0,0,0,0,0,466,0,0,0,0,0,0,466
15811,0,0,0,0,0,0,0,2216,3405,0,0,0,0,0,3405
15812,0,0,0,0,0,0,0,788,0,0,0,0,0,0,788
15813,0,0,0,0,0,0,0,950,881,0,0,0,0,0,950
15814,0,0,0,0,0,0,0,887,0,0,0,0,0,0,887
15815,0,0,0,0,0,0,0,2438,0,0,0,0,1933,0,2438
15816,0,0,0,0,0,0,0,2117,0,0,0,0,0,0,2117
15817,0,0,0,0,0,0,0,1668,0,0,0,0,0,0,1668
15818,0,0,0,0,0,0,0,1744,0,0,0,0,0,0,1744
15819,0,0,0,0,0,0,0,899,0,0,0,0,0,0,899
15820,0,0,0,0,0,0,0,1761,0,0,0,0,0,0,1761
15821,0,0,0,0,0,0,0,1437,0,0,0,0,0,0,1437
15822,0,0,0,0,0,0,0,1985,0,0,0,0,0,0,1985
15823,0,0,0,0,0,0,0,2790,3478,0,0,0,0,0,3478
15824,0,0,0,0,0,0,0,1597,0,0,0,0,0,0,1597
15825,0,0,0,0,0,0,0,1618,0,0,0,0,0,0,1618
15826,0,0,0,0,0,0,0,2826,0,0,0,0,0,0,2826
15827,0,0,0,0,0,0,0,544,0,0,0,0,0,0,544
15828,0,0,0,0,0,0,0,1166,0,0,0,0,0,0,1166
15829,0,0,0,0,0,0,0,137,0,0,0,0,0,0,137
15830,0,0,0,0,0,0,0,2322,0,0,0,0,0,0,2322
15831,0,0,0,0,0,0,0,1711,0,0,0,0,0,0,1711
15832,0,0,0,0,0,0,0,245,420,468,0,0,0,0,468
15833,0,0,0,0,0,0,0,42,0,0,0,0,0,0,42
15834,0,0,0,0,0,0,0,2506,0,0,0,0,0,0,2506
15835,0,0,0,0,0,0,0,2827,0,0,0,0,0,0,2827
15836,0,0,0,0,0,0,0,89,0,0,0,0,0,0,89
15837,0,0,0,0,0,0,0,1031,0,0,0,0,0,0,1031
15838,0,0,0,0,0,0,0,52,0,0,0,0,0,0,52
15839,0,0,0,0,0,0,0,1401,0,0,0,0,0,0,1401
15840,0,0,0,0,0,0,0,1008,0,0,0,0,0,0,1008
15841,0,0,0,0,0,0,0,2477,0,0,0,0,0,0,2477
15842,0,0,0,0,0,0,0,966,1928,0,0,0,0,0,1928
15843,0,0,0,0,0,0,0,515,0,0,0,0,0,0,515
15844,0,0,0,0,0,0,0,973,0,0,0,0,0,0,973
15845,0,0,0,0,0,0,0,1847,0,0,1293,0,0,0,1847
15846,0,0,0,0,0,0,0,878,0,0,0,0,0,0,878
15847,0,0,0,0,0,0,0,1623,0,0,0,0,0,0,1623
15848,0,0,0,0,0,0,0,1318,0,0,0,0,327,0,1318
15849,0,0,0,0,0,0,0,2190,0,0,0,0,0,0,2190
15850,0,0,0,0,0,0,0,1122,0,0,0,0,0,0,1122
15851,0,0,0,0,0,0,0,1637,0,0,0,0,0,0,1637
15852,0,0,0,0,0,0,0,1729,0,0,0,0,0,0,1729
15853,0,0,0,0,0,0,0,291,0,0,1948,0,0,0,1948
15854,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,1007
15855,0,0,0,0,0,0,0,1805,0,0,0,0,0,0,1805
15856,0,0,0,0,0,0,0,1092,0,0,0,0,0,0,1092
15857,0,0,0,0,0,0,0,2770,3201,0,0,0,0,0,3201
15858,0,0,0,0,0,0,0,242,0,0,0,0,0,0,242
15859,0,0,0,0,0,0,0,1170,0,0,0,0,0,0,1170
15860,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
15861,0,0,0,0,0,0,0,2369,0,0,0,0,0,0,2369
15862,0,0,0,0,0,0,0,1648,0,0,0,0,0,0,1648
15863,0,0,0,0,0,0,0,1138,0,0,0,0,0,0,1138
15864,0,0,0,0,0,0,0,1366,1632,2225,0,0,0,0,2225
15865,0,0,0,0,0,0,0,721,0,451,0,0,0,0,721
15866,0,0,0,0,0,0,0,1189,0,0,0,0,0,0,1189
15867,0,0,0,0,0,0,0,2493,0,0,0,0,0,0,2493
15868,0,0,0,0,0,0,0,742,0,0,0,0,0,0,742
15869,0,0,0,0,0,0,0,2105,0,0,0,0,0,0,2105
15870,0,0,0,0,0,0,0,201,0,0,0,0,0,0,201
15871,0,0,0,0,0,0,0,1920,2790,0,0,0,0,0,2790
15872,0,0,0,0,0,0,0,962,0,0,0,0,637,0,962
15873,0,0,0,0,0,0,0,684,0,0,0,0,0,0,684
15874,0,0,0,0,0,0,0,2679,0,0,0,0,0,0,2679
15875,0,0,0,0,0,0,0,1599,0,0,0,0,0,0,1599
15876,0,0,0,0,0,0,0,1762,0,0,0,0,0,0,1762
15877,0,0,0,0,0,0,0,285,0,210,0,0,0,0,285
15878,0,0,0,0,0,0,0,1849,0,0,0,0,0,0,1849
15879,0,0,0,0,0,0,0,356,0,0,0,0,0,0,356
15880,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,1002
15881,0,0,0,0,0,0,0,2475,0,0,0,0,0,0,2475
15882,0,0,0,0,0,0,0,2128,0,2928,3148,0,0,0,3148
15883,0,0,0,0,0,0,0,2776,3396,0,0,0,0,0,3396
15884,0,0,0,0,0,0,0,693,0,0,0,0,0,0,693
15885,0,0,0,0,0,0,0,2370,0,0,0,0,0,0,2370
15886,0,0,0,0,0,0,0,856,0,0,0,0,0,0,856
15887,0,0,0,0,0,0,0,103,0,0,0,0,0,0,103
15888,0,0,0,0,0,0,0,1654,0,0,0,0,0,0,1654
15889,0,0,0,0,0,0,0,29,0,0,0,0,0,0,29
15890,0,0,0,0,0,0,0,1611,0,0,0,0,0,0,1611
15891,0,0,0,0,0,0,0,2087,3091,0,0,0,0,0,3091
15892,0,0,0,0,0,0,0,659,0,0,0,0,0,0,659
15893,0,0,0,0,0,0,0,54,0,0,0,0,0,0,54
15894,0,0,0,0,0,0,0,2132,0,0,0,0,0,0,2132
15895,0,0,0,0,0,0,0,1222,0,0,0,0,0,0,1222
15896,0,0,0,0,0,0,0,2297,0,0,0,0,0,0,2297
15897,0,0,0,0,0,0,0,423,0,0,0,0,0,0,423
15898,0,0,0,0,0,0,0,604,0,0,0,0,0,0,604
15899,0,0,0,0,0,0,0,540,0,0,0,0,0,0,540
15900,0,0,0,0,0,0,0,818,0,0,0,0,0,0,818
15901,0,0,0,0,0,0,0,1391,1277,0,0,0,0,0,1391
15902,0,0,0,0,0,0,0,1650,0,0,0,0,0,0,1650
15903,0,0,0,0,0,0,0,1687,0,0,0,0,0,0,1687
15904,0,0,0,0,0,0,0,2676,0,0,0,0,0,0,2676
15905,0,0,0,0,0,0,0,1996,0,0,0,0,0,0,1996
15906,0,0,0,0,0,0,0,902,0,0,0,0,1631,0,1631
15907,0,0,0,0,0,0,0,421,0,0,0,0,0,0,421
15908,0,0,0,0,0,0,0,857,0,0,0,0,0,0,857
15909,0,0,0,0,0,0,0,591,188,0,0,414,0,0,591
15910,0,0,0,0,0,0,0,2449,0,0,0,0,0,0,2449
15911,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,1764
15912,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,1474
15913,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
15914,0,0,0,0,0,0,0,1193,0,0,0,0,0,0,1193
15915,0,0,0,0,0,0,0,2301,0,0,0,0,0,0,2301
15916,0,0,0,0,0,0,0,1616,0,0,0,0,0,0,1616
15917,0,0,0,0,0,0,0,2528,0,0,0,0,0,0,2528
15918,0,0,0,0,0,0,0,2807,0,0,0,0,0,0,2807
15919,0,0,0,0,0,0,0,821,0,0,0,0,0,0,821
15920,0,0,0,0,0,0,0,427,0,0,0,0,0,0,427
15921,0,0,0,0,0,0,0,758,0,0,0,0,0,0,758
15922,0,0,0,0,0,0,0,587,0,384,0,0,0,0,587
15923,0,0,0,0,0,0,0,596,0,0,2274,0,0,0,2274
15924,0,0,0,0,0,0,0,504,0,0,0,0,0,0,504
15925,0,0,0,0,0,0,0,2292,0,0,0,0,0,0,2292
15926,0,0,0,0,0,0,0,1921,0,0,0,0,0,0,1921
15927,0,0,0,0,0,0,0,2804,0,0,0,0,0,0,2804
15928,0,0,0,0,0,0,0,448,0,0,0,0,0,0,448
15929,0,0,0,0,0,0,0,1319,0,0,0,0,0,0,1319
15930,0,0,0,0,0,0,0,340,0,0,0,0,0,0,340
15931,0,0,0,0,0,0,0,2238,0,0,0,0,0,0,2238
15932,0,0,0,0,0,0,0,63,0,0,0,0,0,0,63
15933,0,0,0,0,0,0,0,2159,0,0,0,0,0,0,2159
15934,0,0,0,0,0,0,0,338,0,0,0,0,0,0,338
15935,0,0,0,0,0,0,0,1642,0,0,0,0,0,0,1642
15936,0,0,0,0,0,0,0,793,509,0,3245,0,0,0,3245
15937,0,0,0,0,0,0,0,1738,0,0,0,0,0,0,1738
15938,0,0,0,0,0,0,0,2350,0,0,0,0,0,0,2350
15939,0,0,0,0,0,0,0,912,0,0,0,0,0,0,912
15940,0,0,0,0,0,0,0,2668,0,0,0,1324,0,0,2668
15941,0,0,0,0,0,0,0,24,0,0,0,0,0,0,24
15942,0,0,0,0,0,0,0,1279,0,0,0,0,0,0,1279
15943,0,0,0,0,0,0,0,2237,0,0,0,0,0,0,2237
15944,0,0,0,0,0,0,0,1879,0,0,0,0,463,0,1879
15945,0,0,0,0,0,0,0,2099,2314,0,0,0,0,0,2314
15946,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,1100
15947,0,0,0,0,0,0,0,1389,0,0,0,0,0,0,1389
15948,0,0,0,0,0,0,0,1522,0,0,0,0,0,0,1522
15949,0,0,0,0,0,0,0,2793,0,0,0,0,0,0,2793
15950,0,0,0,0,0,0,0,884,0,0,0,0,0,0,884
15951,0,0,0,0,0,0,0,1789,0,0,0,0,0,0,1789
15952,0,0,0,0,0,0,0,1176,450,0,0,0,0,0,1176
15953,0,0,0,0,0,0,0,2643,3101,0,0,0,0,0,3101
15954,0,0,0,0,0,0,0,593,0,0,0,0,0,0,593
15955,0,0,0,0,0,0,0,2333,0,0,0,0,0,0,2333
15956,0,0,0,0,0,0,0,1956,0,2461,0,0,0,0,2461
15957,0,0,0,0,0,0,0,554,0,0,0,0,0,0,554
15958,0,0,0,0,0,0,0,845,938,0,0,0,0,0,938
15959,0,0,0,0,0,0,0,1106,0,0,0,0,0,0,1106
15960,0,0,0,0,0,0,0,563,1715,1324,0,0,0,0,1715
15961,0,0,0,0,0,0,0,72,0,0,0,0,0,0,72
15962,0,0,0,0,0,0,0,560,0,0,0,0,0,0,560
15963,0,0,0,0,0,0,0,1098,0,0,0,0,0,0,1098
15964,0,0,0,0,0,0,0,170,0,0,0,0,0,0,170
15965,0,0,0,0,0,0,0,2366,0,0,0,0,0,0,2366
15966,0,0,0,0,0,0,0,1551,0,0,0,0,0,0,1551
15967,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,1325
15968,0,0,0,0,0,0,0,518,0,0,0,0,0,0,518
15969,0,0,0,0,0,0,0,314,0,0,0,0,0,0,314
15970,0,0,0,0,0,0,0,65,119,660,50,0,0,0,660
15971,0,0,0,0,0,0,0,1887,0,0,0,0,0,0,1887
15972,0,0,0,0,0,0,0,1317,0,0,0,0,0,0,1317
15973,0,0,0,0,0,0,0,2538,0,0,0,0,0,0,2538
15974,0,0,0,0,0,0,0,2276,0,0,0,0,0,0,2276
15975,0,0,0,0,0,0,0,2834,0,0,0,0,0,0,2834
15976,0,0,0,0,0,0,0,1048,0,0,0,0,0,0,1048
15977,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,2006
15978,0,0,0,0,0,0,0,1388,0,0,0,0,0,0,1388
15979,0,0,0,0,0,0,0,38,0,0,0,0,0,0,38
15980,0,0,0,0,0,0,0,687,972,0,0,0,0,0,972
15981,0,0,0,0,0,0,0,1291,0,0,0,0,0,0,1291
15982,0,0,0,0,0,0,0,718,0,0,0,0,0,0,718
15983,0,0,0,0,0,0,0,1072,0,0,0,0,0,0,1072
15984,0,0,0,0,0,0,0,2609,0,0,0,0,0,0,2609
15985,0,0,0,0,0,0,0,1914,0,0,0,0,0,0,1914
15986,0,0,0,0,0,0,0,2462,0,0,0,0,0,0,2462
15987,0,0,0,0,0,0,0,272,234,0,0,0,0,0,272
15988,0,0,0,0,0,0,0,2434,3056,0,0,0,0,0,3056
15989,0,0,0,0,0,0,0,1747,0,0,0,0,0,0,1747
15990,0,0,0,0,0,0,0,1464,0,0,0,0,0,0,1464
15991,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,2600
15992,0,0,0,0,0,0,0,1989,0,0,0,0,0,0,1989
15993,0,0,0,0,0,0,0,2437,0,0,0,0,0,0,2437
15994,0,0,0,0,0,0,0,993,0,0,0,0,0,0,993
15995,0,0,0,0,0,0,0,320,0,0,0,0,0,0,320
15996,0,0,0,0,0,0,0,346,0,0,0,0,0,0,346
15997,0,0,0,0,0,0,0,2430,0,0,0,0,0,0,2430
15998,0,0,0,0,0,0,0,2446,0,0,0,0,0,0,2446
15999,0,0,0,0,0,0,0,619,0,0,0,0,0,0,619
16000,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17
16001,0,0,0,0,0,0,0,755,0,0,2608,0,0,0,2608
16002,0,0,0,0,0,0,0,143,147,0,0,0,0,0,147
16003,0,0,0,0,0,0,0,2334,2990,2137,0,0,0,0,2990
16004,0,0,0,0,0,0,0,1453,0,0,0,0,0,0,1453
16005,0,0,0,0,0,0,0,1342,0,0,0,0,0,0,1342
16006,0,0,0,0,0,0,0,2133,0,0,0,0,0,0,2133
16007,0,0,0,0,0,0,0,801,0,0,0,0,0,0,801
16008,0,0,0,0,0,0,0,2765,3366,0,0,0,0,0,3366
16009,0,0,0,0,0,0,0,2337,0,0,0,0,0,0,2337
16010,0,0,0,0,0,0,0,1274,599,0,0,446,0,0,1274
16011,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,1750
16012,0,0,0,0,0,0,0,435,0,0,0,0,0,0,435
16013,0,0,0,0,0,0,0,2720,0,3664,0,0,0,0,3664
16014,0,0,0,0,0,0,0,1803,2568,0,0,0,0,0,2568
16015,0,0,0,0,0,0,0,1321,0,0,0,0,0,0,1321
16016,0,0,0,0,0,0,0,2482,0,0,0,0,0,0,2482
16017,0,0,0,0,0,0,0,194,0,0,0,0,0,0,194
16018,0,0,0,0,0,0,0,2726,3385,3434,0,0,0,0,3434
16019,0,0,0,0,0,0,0,1456,0,0,0,0,0,0,1456
16020,0,0,0,0,0,0,0,2730,0,0,0,0,0,0,2730
16021,0,0,0,0,0,0,0,1993,0,0,0,0,0,0,1993
16022,0,0,0,0,0,0,0,2053,0,0,0,0,0,0,2053
16023,0,0,0,0,0,0,0,2404,0,0,0,0,0,0,2404
16024,0,0,0,0,0,0,0,104,0,0,0,0,0,0,104
16025,0,0,0,0,0,0,0,2466,0,0,0,0,0,0,2466
16026,0,0,0,0,0,0,0,927,0,0,0,0,0,0,927
16027,0,0,0,0,0,0,0,393,0,0,0,0,0,0,393
16028,0,0,0,0,0,0,0,261,0,0,257,0,0,0,261
16029,0,0,0,0,0,0,0,2062,0,0,0,0,0,0,2062
16030,0,0,0,0,0,0,0,2723,0,0,0,0,0,0,2723
16031,0,0,0,0,0,0,0,1020,0,0,0,0,0,0,1020
16032,0,0,0,0,0,0,0,2459,0,0,0,0,0,0,2459
16033,0,0,0,0,0,0,0,2254,0,0,0,0,0,0,2254
16034,0,0,0,0,0,0,0,1958,0,0,0,0,0,0,1958
16035,0,0,0,0,0,0,0,1249,0,0,0,0,0,0,1249
16036,0,0,0,0,0,0,0,1412,0,0,0,0,0,0,1412
16037,0,0,0,0,0,0,0,1999,0,0,0,0,0,0,1999
16038,0,0,0,0,0,0,0,517,0,0,0,0,0,0,517
16039,0,0,0,0,0,0,0,2855,0,0,0,0,0,0,2855
16040,0,0,0,0,0,0,0,926,0,0,0,0,0,0,926
16041,0,0,0,0,0,0,0,1148,0,0,0,0,0,0,1148
16042,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
16043,0,0,0,0,0,0,0,179,0,0,0,0,0,0,179
16044,0,0,0,0,0,0,0,32,0,0,0,0,0,0,32
16045,0,0,0,0,0,0,0,1496,0,0,0,0,0,0,1496
16046,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,2015
16047,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,1304
16048,0,0,0,0,0,0,0,871,0,0,0,0,547,0,871
16049,0,0,0,0,0,0,0,1367,142,0,0,0,0,0,1367
16050,0,0,0,0,0,0,0,2245,0,0,0,0,0,0,2245
16051,0,0,0,0,0,0,0,2829,0,0,0,0,0,0,2829
16052,0,0,0,0,0,0,0,2590,2678,0,0,0,0,0,2678
16053,0,0,0,0,0,0,0,304,0,0,0,0,0,0,304
16054,0,0,0,0,0,0,0,1192,0,0,0,0,0,0,1192
16055,0,0,0,0,0,0,0,1517,0,0,0,0,0,0,1517
16056,0,0,0,0,0,0,0,1558,0,0,0,0,0,0,1558
16057,0,0,0,0,0,0,0,1395,0,0,0,0,0,0,1395
16058,0,0,0,0,0,0,0,1312,0,0,0,0,0,0,1312
16059,0,0,0,0,0,0,0,1263,1125,1743,0,0,0,0,1743
16060,0,0,0,0,0,0,0,476,0,0,0,0,0,0,476
16061,0,0,0,0,0,0,0,789,0,0,0,0,0,0,789
16062,0,0,0,0,0,0,0,2840,0,0,0,0,0,0,2840
16063,0,0,0,0,0,0,0,2655,0,0,0,0,0,0,2655
16064,0,0,0,0,0,0,0,1612,0,0,0,0,0,0,1612
16065,0,0,0,0,0,0,0,2092,0,0,0,0,0,0,2092
16066,0,0,0,0,0,0,0,495,191,0,0,0,0,0,495
16067,0,0,0,0,0,0,0,2571,2695,0,0,0,0,0,2695
16068,0,0,0,0,0,0,0,1227,0,0,0,0,0,0,1227
16069,0,0,0,0,0,0,0,1491,0,0,0,0,0,0,1491
16070,0,0,0,0,0,0,0,75,0,0,0,0,0,0,75
16071,0,0,0,0,0,0,0,2242,0,0,0,0,0,0,2242
16072,0,0,0,0,0,0,0,472,0,0,0,0,0,0,472
16073,0,0,0,0,0,0,0,531,0,0,0,0,0,0,531
16074,0,0,0,0,0,0,0,538,0,0,0,0,0,0,538
16075,0,0,0,0,0,0,0,2213,0,0,0,0,0,0,2213
16076,0,0,0,0,0,0,0,2835,0,0,0,0,0,0,2835
16077,0,0,0,0,0,0,0,922,0,0,0,0,0,0,922
16078,0,0,0,0,0,0,0,685,0,0,0,0,0,0,685
16079,0,0,0,0,0,0,0,2419,0,0,0,0,0,0,2419
16080,0,0,0,0,0,0,0,1765,0,0,0,0,0,0,1765
16081,0,0,0,0,0,0,0,671,0,0,0,0,0,0,671
16082,0,0,0,0,0,0,0,1233,0,0,0,0,0,0,1233
16083,0,0,0,0,0,0,0,2583,0,0,0,0,0,0,2583
16084,0,0,0,0,0,0,0,2470,0,0,0,0,0,0,2470
16085,0,0,0,0,0,0,0,1957,0,0,0,0,0,0,1957
16086,0,0,0,0,0,0,0,2235,0,0,0,0,0,0,2235
16087,0,0,0,0,0,0,0,1911,0,0,0,0,0,0,1911
16088,0,0,0,0,0,0,0,118,0,0,0,0,0,0,118
16089,0,0,0,0,0,0,0,1671,0,1126,0,0,0,0,1671
16090,0,0,0,0,0,0,0,2168,0,0,0,0,0,0,2168
16091,0,0,0,0,0,0,0,2484,3042,0,0,0,0,0,3042
16092,0,0,0,0,0,0,0,2181,1743,2100,0,0,0,0,2181
16093,0,0,0,0,0,0,0,539,0,0,0,0,0,0,539
16094,0,0,0,0,0,0,0,1410,0,0,0,0,0,0,1410
16095,0,0,0,0,0,0,0,1482,0,0,0,0,0,0,1482
16096,0,0,0,0,0,0,0,363,0,0,0,0,0,0,363
16097,0,0,0,0,0,0,0,167,0,0,0,0,0,0,167
16098,0,0,0,0,0,0,0,2620,0,0,0,0,0,0,2620
16099,0,0,0,0,0,0,0,336,0,0,0,0,0,0,336
16100,0,0,0,0,0,0,0,638,0,1419,0,0,0,0,1419
16101,0,0,0,0,0,0,0,2068,0,0,0,0,0,0,2068
16102,0,0,0,0,0,0,0,1091,0,0,0,0,0,0,1091
16103,0,0,0,0,0,0,0,471,0,0,0,0,0,0,471
16104,0,0,0,0,0,0,0,2781,0,0,0,0,0,0,2781
16105,0,0,0,0,0,0,0,1094,0,0,0,0,0,0,1094
16106,0,0,0,0,0,0,0,1917,1823,0,0,0,0,0,1917
16107,0,0,0,0,0,0,0,2725,0,0,0,0,0,0,2725
16108,0,0,0,0,0,0,0,117,0,0,0,0,0,0,117
16109,0,0,0,0,0,0,0,2138,0,0,3013,0,0,0,3013
16110,0,0,0,0,0,0,0,2432,0,3168,0,0,0,0,3168
16111,0,0,0,0,0,0,0,1076,0,1788,0,0,0,0,1788
16112,0,0,0,0,0,0,0,884,0,0,0,0,0,0,884
16113,0,0,0,0,0,0,0,1501,0,0,1092,0,0,0,1501
16114,0,0,0,0,0,0,0,1310,0,0,0,0,0,0,1310
16115,0,0,0,0,0,0,0,2849,0,0,0,0,0,0,2849
16116,0,0,0,0,0,0,0,2025,0,0,0,0,0,0,2025
16117,0,0,0,0,0,0,0,1408,0,0,0,0,0,0,1408
16118,0,0,0,0,0,0,0,591,0,0,0,0,0,0,591
16119,0,0,0,0,0,0,0,2428,0,0,0,0,0,0,2428
16120,0,0,0,0,0,0,0,1329,0,0,0,0,0,0,1329
16121,0,0,0,0,0,0,0,343,0,0,0,0,0,0,343
16122,0,0,0,0,0,0,0,2630,0,0,0,0,0,0,2630
16123,0,0,0,0,0,0,0,1434,0,0,0,0,0,0,1434
16124,0,0,0,0,0,0,0,1199,0,0,0,0,0,0,1199
16125,0,0,0,0,0,0,0,1535,0,0,0,0,0,0,1535
16126,0,0,0,0,0,0,0,846,0,0,0,0,0,0,846
16127,0,0,0,0,0,0,0,1,3,0,24,0,4,0,24
16128,0,0,0,0,0,0,0,2463,0,0,0,0,0,0,2463
16129,0,0,0,0,0,0,0,2203,1738,0,0,0,0,0,2203
16130,0,0,0,0,0,0,0,2066,0,0,0,0,0,0,2066
16131,0,0,0,0,0,0,0,446,0,0,0,0,0,0,446
16132,0,0,0,0,0,0,0,277,0,0,116,0,0,0,277
16133,0,0,0,0,0,0,0,375,0,0,0,0,0,0,375
16134,0,0,0,0,0,0,0,443,0,0,0,0,0,0,443
16135,0,0,0,0,0,0,0,169,0,0,0,0,0,0,169
16136,0,0,0,0,0,0,0,802,0,0,0,0,0,0,802
16137,0,0,0,0,0,0,0,2871,0,0,0,0,0,0,2871
16138,0,0,0,0,0,0,0,656,0,0,0,0,0,0,656
16139,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,1779
16140,0,0,0,0,0,0,0,248,0,0,0,0,0,0,248
16141,0,0,0,0,0,0,0,623,0,0,0,0,0,0,623
16142,0,0,0,0,0,0,0,2145,0,0,0,0,0,0,2145
16143,0,0,0,0,0,0,0,2289,0,0,0,0,0,0,2289
16144,0,0,0,0,0,0,0,772,0,0,0,0,0,0,772
16145,0,0,0,0,0,0,0,2734,0,0,0,0,0,0,2734
16146,0,0,0,0,0,0,0,1998,0,3473,0,2140,1895,0,3473
16147,0,0,0,0,0,0,0,979,0,0,0,0,0,0,979
16148,0,0,0,0,0,0,0,1873,0,0,0,0,0,0,1873
16149,0,0,0,0,0,0,0,2232,0,0,0,0,0,0,2232
16150,0,0,0,0,0,0,0,2377,3223,0,0,0,2716,0,3223
16151,0,0,0,0,0,0,0,145,0,0,0,0,0,0,145
16152,0,0,0,0,0,0,0,464,0,0,0,0,0,0,464
16153,0,0,0,0,0,0,0,1456,0,0,0,0,0,0,1456
16154,0,0,0,0,0,0,0,657,0,0,0,0,0,0,657
16155,0,0,0,0,0,0,0,1848,0,0,0,0,0,0,1848
16156,0,0,0,0,0,0,0,546,0,0,0,0,0,0,546
16157,0,0,0,0,0,0,0,39,0,0,0,0,0,0,39
16158,0,0,0,0,0,0,0,528,0,0,0,0,0,0,528
16159,0,0,0,0,0,0,0,1455,0,0,0,0,0,0,1455
16160,0,0,0,0,0,0,0,327,0,0,0,0,0,0,327
16161,0,0,0,0,0,0,0,439,0,0,781,0,0,0,781
16162,0,0,0,0,0,0,0,1692,0,0,0,0,0,0,1692
16163,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,1035
16164,0,0,0,0,0,0,0,698,0,0,0,0,0,0,698
16165,0,0,0,0,0,0,0,318,0,0,0,0,0,0,318
16166,0,0,0,0,0,0,0,944,0,0,0,0,0,0,944
16167,0,0,0,0,0,0,0,937,0,0,0,0,0,0,937
16168,0,0,0,0,0,0,0,2187,0,0,0,0,0,0,2187
16169,0,0,0,0,0,0,0,2471,0,0,0,0,0,0,2471
16170,0,0,0,0,0,0,0,227,0,0,0,0,0,0,227
16171,0,0,0,0,0,0,0,489,0,0,0,0,0,0,489
16172,0,0,0,0,0,0,0,495,0,0,0,0,0,0,495
16173,0,0,0,0,0,0,0,648,0,0,0,0,0,0,648
16174,0,0,0,0,0,0,0,2578,2926,0,0,0,0,0,2926
16175,0,0,0,0,0,0,0,1489,0,0,0,0,0,0,1489
16176,0,0,0,0,0,0,0,1936,1245,1331,0,0,0,0,1936
16177,0,0,0,0,0,0,0,2748,0,0,0,0,0,0,2748
16178,0,0,0,0,0,0,0,56,0,0,0,0,0,0,56
16179,0,0,0,0,0,0,0,1856,0,0,0,0,0,0,1856
16180,0,0,0,0,0,0,0,2813,0,0,0,0,0,0,2813
16181,0,0,0,0,0,0,0,1346,0,0,0,0,0,0,1346
16182,0,0,0,0,0,0,0,1312,0,0,0,275,0,0,1312
16183,0,0,0,0,0,0,0,658,0,0,0,0,0,0,658
16184,0,0,0,0,0,0,0,841,0,0,0,0,0,0,841
16185,0,0,0,0,0,0,0,2267,0,0,0,0,0,0,2267
16186,0,0,0,0,0,0,0,207,0,0,0,0,0,0,207
16187,0,0,0,0,0,0,0,1409,0,0,0,0,0,0,1409
16188,0,0,0,0,0,0,0,1086,0,0,0,0,0,0,1086
16189,0,0,0,0,0,0,0,2235,0,0,0,0,0,0,2235
16190,0,0,0,0,0,0,0,2650,0,0,0,0,0,0,2650
16191,0,0,0,0,0,0,0,1754,0,0,0,0,0,0,1754
16192,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60
16193,0,0,0,0,0,0,0,1461,0,0,0,0,0,0,1461
